Target,Source,Weight
35901493,36304294,10
32958350,34959815,13
32272097,33634518,15
35592527,35327236,10
34563652,34781479,10
37278022,36277083,11
36497304,37937606,13
36891862,30961404,11
35604324,36594712,11
36500602,37356919,14
33735403,30706647,10
32143493,32101349,26
32577248,30203298,12
34451091,35669749,10
31337127,37156882,17
34567782,30382681,30
37082466,38106947,10
38099819,38098436,10
35536547,31483010,15
34096916,32151835,21
35280257,35279561,43
34724720,34644888,18
35047634,33734084,16
33664390,34178918,13
30647477,31010902,10
35771692,30323382,10
13093672,34565899,15
31858924,31753691,11
33304994,36263627,12
36056398,36729582,10
32818560,31197903,14
36238855,37417724,14
38164109,38164211,189
32094376,31548050,13
32087502,35820569,10
36409077,36683002,17
31517440,30905373,11
35763196,30609196,12
36790531,36268672,14
36567149,36608916,15
36025491,31335712,27
36784813,36901038,10
31603267,37059447,13
32758371,33502847,10
35143393,35973467,18
33425766,31743272,12
35180597,35199939,11
34500939,34636260,26
35656675,37506451,20
31780990,32803944,12
37317929,37317885,12
35991814,37265973,18
37279942,37634382,10
31603690,33387201,13
30239647,35408400,21
31407076,35542088,17
30245301,30924179,22
33004680,31679958,13
33787629,33140713,17
38079186,38079174,11
34473553,36307631,10
33828693,36495496,15
34286750,37946771,22
32852777,35328158,10
35219710,37940423,60
30718906,31958275,14
37423500,36741323,17
36233295,37278022,10
31083367,30597475,15
31259104,31605872,11
36038326,33789761,14
35724927,36215277,26
30101454,34450491,16
36421690,36449080,17
32875109,36018397,13
37178691,36988172,23
36730274,34039673,13
31253760,31900368,18
36440107,37045081,22
36533237,31848380,10
37106149,37478979,14
35012268,33504631,33
31237543,34565899,24
31920804,35113856,17
31343186,36760407,29
31077709,33846846,10
35008784,37234279,25
35318874,34840789,12
33129752,32355187,15
36977038,37068497,21
30519230,31927743,17
37659212,37944693,17
35238091,33540085,16
35792339,34308434,13
35542055,35350270,12
37148998,36907633,14
36009355,33838201,11
36221828,37089809,18
31136858,34573355,14
31076354,35918989,16
35184484,35850673,25
34728347,35968404,17
36470286,36494935,14
30402657,31441286,12
31441048,34848489,10
30169063,13095311,24
31326936,33530297,10
37259406,37270514,10
32971741,31375458,15
36187805,31244977,13
37127311,37111227,15
33260591,35413166,15
34222014,34502095,34
30153860,30650694,16
33675821,35478760,35
36558654,36333101,13
35801325,36331812,10
33016867,33087734,11
36552785,36764274,16
37568951,37570211,17
32540558,36461797,17
35304509,35025109,18
30706827,35442871,10
34754317,35031068,10
35294005,36072564,16
30528837,36409820,14
34132897,33039472,14
34746418,30269053,21
31911879,34867529,10
35825044,31144493,11
32010043,30058032,23
30214795,30012698,11
31342194,31718810,18
36041269,33332386,15
30331935,13087144,13
36629769,36630927,33
35905277,33124923,13
34075415,37288632,12
32822401,33701424,12
36781547,34719195,23
36399908,36261556,16
31863139,32742436,28
32391657,31690773,16
36437537,36308972,11
35763506,35268096,16
32345453,32234215,11
30034913,34998742,10
35269470,31178543,31
36539261,36624463,11
33962978,33951051,26
35589640,36696527,12
34659846,34715141,14
32014335,32798296,10
37301562,37944693,10
35370823,33092449,18
33053868,32556548,10
35867154,35593464,37
13123352,30451964,34
35957532,37617529,12
36071438,37177575,18
36370321,36284365,10
34631590,31007285,19
32935507,37633492,24
30664903,32690318,13
33910279,30638335,21
33977273,33962978,24
32708045,35888131,27
32638407,33053868,13
32483981,33853706,10
36680518,36732616,12
32155210,36068198,10
36897396,37456589,30
37344166,35209067,13
35216239,35197435,11
30290537,32709279,34
33049073,36521942,14
35893942,37037323,11
32322807,33659158,25
30434560,30771691,14
33292188,30927114,18
32225058,35909327,23
31116013,33972048,11
30233436,34892995,25
31122748,30902995,12
30825447,35096602,12
38164044,38164131,16
31109517,34910054,11
35728675,37192732,10
32911306,33536342,15
36019242,34499531,17
35163102,36000192,20
34267856,36285776,14
36146970,37609225,12
31530586,32419712,12
37576069,37593534,14
33702374,33691179,13
33211073,30403541,17
36691981,36488384,13
30830916,35604680,10
35309395,30191374,19
31137718,34099806,10
33986116,33977273,16
35037529,36497284,20
33920947,35316984,11
31195237,34399245,10
31866873,32319519,14
33673344,36049339,12
36603671,36459918,12
35870061,32590626,17
35304212,36111563,18
30847572,35188275,26
36353837,31791058,32
35986791,36054500,13
31216866,30668877,16
33377717,36383642,10
30588498,33171700,18
32380222,34699349,22
35724927,32018735,11
36237617,36246464,10
36810951,32768395,14
35374889,34203083,19
36209195,37111788,26
34959221,36337931,33
32969433,37729329,11
32354379,32471444,23
37073591,37074427,30
34316934,36624463,12
33216626,33205046,19
33253436,36054500,15
35527307,35503268,12
35081728,34693431,11
32969433,34300008,17
34263413,32360191,27
30744917,34440707,10
36733840,36730779,20
33069901,32565130,15
30841046,34048013,33
30439562,36771921,13
31094583,31242624,13
31572765,30184857,10
32954276,31491016,19
34973728,32813022,16
36569065,36616282,19
37440104,31239205,24
32822544,33309734,17
33425766,34356582,22
33264828,35715415,13
31047387,31633946,11
35682486,37852226,39
34316411,36624463,16
35058590,35771692,10
34721795,35304104,11
30293669,32140266,14
32101349,37162232,11
31031772,35350693,10
34356582,33425766,15
37178697,37417127,26
32891264,35640258,17
38164196,38164211,10
32971565,34892995,16
32529673,32527288,19
36034600,34808564,11
32874225,34430141,17
30397236,31241234,12
34473553,34766752,18
36012541,32822544,17
35230491,35138615,13
33629385,30909667,21
37050418,37038272,11
36443444,35640258,12
35205261,37751152,23
30013332,30036692,15
33264828,34584438,12
36504705,34751921,11
35229621,30932114,19
34950910,33032328,14
30562666,36783729,10
35999820,36338443,16
34093837,35916773,10
37045081,34174472,12
30820552,33566587,16
36954877,37272737,12
35858186,34216790,23
32052872,30841046,19
31992848,32052872,19
36191039,34675077,10
34812166,30214578,10
32402201,34047203,16
37548795,37549287,10
34159431,32062587,29
34667234,30570697,12
34930418,35635027,10
30894392,36894222,10
36868960,32494659,10
34099485,35370823,15
35732680,33092449,13
32280223,32617048,10
37418111,37182837,13
31267140,35817462,18
33514791,30043659,15
31338610,30607300,16
32314939,35000469,12
35889170,37960486,15
31469662,31079786,23
36209684,37608561,13
32729186,30612307,10
37235935,36127800,18
32483981,30971520,17
36959315,36293970,10
31493608,31485056,11
32662352,33629385,12
32519944,37229389,10
34721795,34643199,10
37523289,37463138,22
35455389,35914733,15
35419608,34709776,12
33352823,31285728,12
33395992,38017111,13
35859534,30857606,14
30925102,37463138,22
32261574,32656897,18
34603555,33080707,11
35454781,35753146,21
36076820,36073230,14
30152645,32608766,10
34511268,34785845,18
30318030,33233308,16
34939280,35678318,13
32971137,32483383,10
38163822,38164109,82
30222408,32271230,13
31512347,33879721,23
35120016,34645352,11
34471798,36801361,10
37992031,37968927,12
33475733,34743857,20
34126810,30364978,19
36160751,34230968,10
35768411,36451064,14
35671495,30142416,15
33873810,33473040,16
33183023,35914733,14
34400949,34099485,10
33660023,33038947,10
31147006,30969201,10
32573397,33156665,51
34293599,32418203,10
38163954,38164109,54
31347183,30140987,18
13118577,30307700,10
37928130,37934078,16
35993700,35996591,10
37181348,36797967,15
32749928,33717148,10
31092292,35764159,13
32694928,30088176,10
31117249,32759510,28
35980458,37024385,11
36304838,31556185,20
36697351,36023593,16
33188483,36124343,11
36484401,37953960,28
37387056,37548795,30
30323260,33311895,15
34799266,36614610,20
35268010,30841878,12
34543511,32729186,15
36625873,34511945,11
37186376,37187627,24
34947807,33998974,18
35585454,30488221,35
31268173,36749289,31
30026827,31432512,10
31626736,33720835,19
33324584,33246288,16
30472897,34597553,18
33946960,36522365,13
36877297,36659289,16
37322275,37400555,11
33626816,31281120,12
36349015,36440691,11
30940144,30876403,30
35964287,33125299,15
34519787,33234074,26
31199415,35199812,13
36750439,35636965,13
35985017,35821028,14
35448597,36191314,15
31251146,35056395,11
35620594,36551522,12
33477703,30539705,16
30238194,31542880,14
35198161,35594347,11
35076412,35964672,12
32268289,32662851,10
31352657,33080707,11
32471281,31625574,30
33248977,36707071,17
32983692,34883840,13
35973959,33343961,31
36570665,36744774,12
34949088,33107976,11
32797028,32635644,19
35777258,35773465,10
31835866,33365367,12
34295084,35991852,17
37426492,37427098,11
33121042,33348083,12
34602316,36877332,21
35922408,33644889,14
33674870,32433371,15
35602341,36370321,13
36076652,34343486,17
33095260,33565822,10
34393588,34510980,13
37809644,38085992,10
35574586,31379159,16
33972628,35343670,20
34959294,35831891,20
36644500,35733941,15
35180449,31744904,13
35727684,34710346,10
30821120,34907492,22
35880198,30012145,12
36513030,36478116,12
38159496,38160179,306
31702801,32904755,13
36095751,36649281,12
32762321,37065338,18
32440925,33767839,10
36411644,34845362,13
33077144,30578489,23
37550227,37549252,20
33969523,36107392,10
32428894,33094995,11
13096768,33688314,13
35275898,36314213,10
35780462,35777258,10
34573355,36667930,19
34433699,35136058,21
32411622,32333633,12
30483397,32076728,18
36641705,34061092,12
32091949,31736822,12
35096602,30825447,16
36880174,36876042,11
13088266,31230513,24
31148275,32327277,16
35874686,36625458,18
32908432,30982495,16
38062390,38164579,17
30877298,31175534,17
30504945,34448117,13
35409644,30804831,13
35251173,37730406,10
34209807,32708045,15
35973183,30877298,15
36126797,37053575,25
30081893,31695766,16
34971571,33734639,12
36410691,37041794,14
37339647,37046881,14
31339729,35210569,16
37646762,37684257,15
31487541,32463740,11
35284244,30039136,10
36082554,36081739,12
30271924,34732985,14
30351538,31071307,12
30954088,30727825,16
31091194,30964992,16
35264990,35185018,33
30880608,31526140,18
34652203,35181300,26
30278846,31870494,10
30258416,32354756,18
30997924,35079291,10
31381697,35964533,33
33902005,33321321,12
32134681,33055505,13
36622919,36412430,18
33563718,34923461,10
36763719,35113145,26
34604798,31955105,11
34493259,32519643,13
30825399,31826815,10
30295914,35163762,19
34104686,37992518,23
36548121,35275246,17
34689098,36747133,11
31988233,31909745,15
32453657,36486057,12
31394844,31269665,24
32143904,34165104,14
34916652,32140702,14
31159031,33511416,16
34221483,30983088,12
35765153,30382072,15
30036895,35636171,14
35636171,30036895,12
36165471,37362406,10
30946662,35274197,12
35714558,35157000,14
37087033,37300037,11
32301415,34104686,10
36281124,33132961,11
33049908,30027074,14
34286750,35826357,27
30219059,35261808,11
32781383,33765523,13
31415599,30908374,10
30235477,30678190,26
30188367,32040430,14
32350726,34568133,15
33361620,37106516,11
30333698,30199351,10
35425378,36609668,11
36473107,34434239,18
34770368,36805566,16
34503892,34379132,10
37448924,37453167,16
36675944,36873325,16
32946222,30396406,11
36426955,36560232,16
30385232,30055168,47
35040690,36545552,15
32890543,37336840,11
33809374,35867154,20
37194594,37041794,18
34101513,32015410,19
32691825,32705496,15
32707166,37884271,10
35808280,37071310,21
37744164,37753300,15
37198365,37993270,18
36004228,36649380,22
36292693,36321181,12
36528058,36670659,14
33180013,31731316,14
30856164,33006488,24
32930617,31365204,14
35392876,35743917,29
35047634,36486057,14
31816737,32799330,17
33336068,32258743,13
37531443,36499499,28
33559460,34300813,12
33082665,32266992,10
36631185,36167426,10
36235267,32127984,20
37497282,37536254,20
34489618,31621807,30
37182264,35745309,11
35745816,34721795,18
35963887,35978512,17
36562266,37642742,10
30310055,30989109,13
34096916,31007285,11
30370473,33069901,13
34355484,36004228,13
36020777,34893662,10
32450407,35259723,11
31094583,30907161,10
33168956,30040939,11
36396196,32799330,26
36486880,34395974,11
32340505,31195113,17
32800737,35836560,15
34670238,36898850,11
37327367,37918815,20
36240677,37212534,12
36898850,37428304,12
31423163,31091194,20
30529747,35899025,10
31091194,31423163,13
35836560,32800737,33
35501003,37307992,13
13088266,32591756,11
33435221,33504205,12
36468300,36477244,13
36453670,37257473,13
34749803,30042430,10
34996175,33702374,16
35188811,37627255,19
30281285,34863789,11
34295672,33322368,10
35278882,34444542,12
35765893,37175925,10
32992950,35905228,35
30992900,32337234,10
31926426,36732367,11
34065669,35310599,10
36473107,35629371,12
30247505,34694146,13
31035885,32992950,13
33537326,36297204,18
32957932,31190608,14
32244538,33613909,15
30055168,30385232,10
13077721,13080314,12
32617048,37679760,12
33030176,33335726,28
35885912,35563673,15
32275065,33747982,11
33387022,35219392,16
33988831,31473556,12
33654981,31097250,15
31350813,30618181,11
31456836,32329124,19
34132897,34313675,11
35632888,36062645,19
31005979,34854909,10
36219324,36384665,22
32903224,37391949,12
37761324,37753300,11
35635380,35157211,25
31273810,30367463,10
33056718,35310599,13
34752815,36555644,36
35959176,34398819,15
32876583,35374889,25
30142115,34218821,10
33602787,36300882,29
33187172,33342778,10
36025491,36142267,13
34631996,35631361,13
33453551,34988494,11
36136046,36136603,13
31726022,34594838,23
33886860,36448528,10
30623865,34539508,36
36154356,34636128,12
36631249,36818194,13
34565798,35629371,11
31052547,35063280,13
37270181,37960574,16
33158519,33985562,10
32892282,33085081,13
30067976,30716088,10
35397835,34746701,12
37508895,37579785,10
37379186,37177575,17
37853021,37889517,32
38068111,38072355,26
31738028,13098113,25
37304667,37292120,14
35481078,30664777,11
35778104,36498079,15
35993469,35959627,16
31991731,35897771,22
35488265,31412373,10
30030134,33580839,17
33215912,35860318,16
32414877,35099088,13
31878754,31529136,10
30393567,30577439,16
30431833,35625090,16
30387260,36032871,25
33548287,32234496,16
37246288,37311413,23
34720943,34332293,11
35870061,30882178,12
36666929,37075263,23
34860290,30642020,13
32625958,32430721,12
36349552,36957841,13
34574049,33057681,13
31017355,35536617,10
35465530,36476372,15
34032260,35480698,14
35844774,36434659,12
33606118,34393609,18
33872343,37546795,16
34573355,32951807,10
36410691,35581400,14
33633793,35273161,12
37082453,37702706,11
34766752,30534890,10
36743591,37535774,12
33868356,36046876,12
33603067,32857481,10
31666967,34393609,12
30240489,30693646,13
37192573,37212842,22
34982928,33429899,24
37592605,37590457,20
37550473,37550937,10
37010402,37028001,10
32430571,35660346,19
35854383,37186988,11
36959913,37278213,12
33078840,33286012,10
30791365,34790397,19
36008081,30117044,21
36749936,36749010,16
37085382,35954906,37
36730316,36728321,10
30946662,32424903,14
34061092,36641705,14
36107315,34932380,15
37181348,37956860,21
34263413,30120139,11
35452642,31601924,12
36064858,36568103,20
32892767,35510971,10
32407104,33019608,16
35412198,35013749,16
37039696,36959530,22
32993536,35911037,22
33487972,33650629,13
37778129,37309443,11
33431847,36197245,18
35937640,37985664,11
35281622,32426129,10
36690744,36386743,12
37091667,33239499,12
33563819,34615712,10
35633130,30324954,10
35911809,31896748,16
35408400,32538370,17
32962104,30268331,18
36627715,37353149,18
36290064,37347438,17
31512437,32346910,21
36481197,32838002,18
31832359,30030043,31
32502857,35984330,10
37679836,37669305,19
36454025,35886156,17
35143393,34474321,10
33058427,30706827,11
36726198,36697680,10
35781848,36347237,12
36461997,34876280,10
33641620,31569554,13
34797863,35241901,20
35965488,31955105,19
37062115,36897396,17
36126525,37153384,17
31544313,33753587,10
36366144,36623756,12
30855298,31727147,10
37121191,37694358,14
33026663,33521553,20
34665357,35010644,13
31413029,34116150,24
35766867,37870502,11
34448411,34226336,13
33328149,33056718,12
37807568,37744164,13
31215887,32582511,11
32750221,31127087,19
35005236,35670101,36
37871598,38159520,23
33873008,32434990,13
33190159,30039966,12
30403573,31541692,15
33735607,37006538,10
37703780,37757693,16
36409443,30175093,11
32971741,35828056,28
35733312,37500951,10
35077118,33083907,15
38084965,38090995,13
37253312,37253835,30
30998297,36001021,14
33526546,31824320,12
34105115,34520108,14
33052718,31915807,10
36642557,37679836,19
38164109,38164296,91
31078431,31726022,10
33325741,35297357,13
32351447,30572726,12
34784405,35668280,10
34825024,36690468,11
31426063,31012790,11
13118169,34609690,20
33929942,35771899,11
37549450,37544233,12
32959297,35618870,11
36110935,36604764,11
34029555,36018718,17
34012604,36254984,11
36965343,33260519,17
34569204,36386051,10
33868356,31742452,16
31423479,35887691,18
35964533,32565130,14
36547693,34061495,10
35330402,35266788,10
37390796,37390926,17
36202265,32893257,10
33127695,30057407,21
35079291,36610499,30
35116467,34277234,11
32302169,36443072,13
35010644,30650100,16
33580970,30285456,18
31772609,13075235,12
31832359,30699233,24
35136534,37324207,13
35367644,36000192,11
37531416,32147186,12
34377191,35640231,10
36000192,31676149,18
37054760,36048374,26
35054569,36177956,16
34019637,31672304,21
32432113,31702010,11
35186050,31548543,11
35382761,36646187,12
32946360,30763403,44
30914522,35728094,14
36875273,37304667,14
35681673,35985017,13
30034654,36780880,35
35145680,30356297,31
38018179,38164579,25
34565263,35916773,20
31113207,31401984,14
36467390,34290837,11
31619617,37221470,10
35451458,33083907,15
34038620,34327139,12
37984566,37695486,20
31105472,37291869,15
38079285,33986985,12
34077348,36758788,12
32880228,34873335,14
30402657,35058668,19
34165250,30977956,34
33507807,33599158,12
30190389,35206326,14
32667701,33833052,11
36131160,36118251,14
30685498,34768426,12
35651432,36568103,18
35280730,37337908,13
35527062,32199084,33
32915744,35529176,13
36455843,34233680,11
34221370,35710128,16
34329412,37313945,30
35365682,31619617,13
34588699,35456386,14
33260519,31148967,13
31094662,35781613,12
32367935,31740688,17
35694541,30346690,19
32379511,35621013,26
35333567,33276043,25
37089756,37457228,25
35633800,36026718,11
34625384,34179410,14
32534248,36533959,11
35675480,37318314,23
31665929,30003479,17
35664770,35912668,13
30511321,33684274,14
37422056,37414767,13
36210415,31111224,10
30653990,31133923,18
32864855,31263531,10
32967934,33654073,13
31259490,35684130,10
32150498,33712474,12
34074161,33599158,10
35822837,32007132,13
34551541,35694541,10
31230159,13081257,19
30378029,13087144,10
31093383,36545531,10
33049917,30694501,12
32490235,30903086,13
33866068,34704350,10
31474882,34519787,13
37015708,35631672,11
35243327,32365008,14
32653562,30402657,11
35399659,35767950,21
30612621,30911699,12
33052718,35477634,11
30620754,35767950,16
35690355,36143250,10
30691041,35894293,12
33358557,30153749,12
31973855,33941199,11
36750902,36545531,11
36103050,35087016,11
30412780,34951951,13
31898053,30924179,21
31800827,35137708,32
36674858,36626658,15
31146141,35701157,14
34968341,33744588,25
30846911,31682058,17
35815398,35584044,10
35693788,34773065,10
37476506,36711337,10
36872313,36933173,14
36558881,37120839,20
34373193,35368271,24
34703029,36143682,15
31824332,37120839,11
36903336,36674858,13
34243779,33490539,19
33034937,31964970,11
36442810,38157445,16
35021635,35643784,21
36263627,31504338,11
35765044,37065612,19
37192732,35728675,24
34017986,34920666,10
36528058,36251600,14
36490762,33334188,11
37185635,37420049,32
31719313,36125663,12
32438573,30606724,16
32782997,32778648,10
30741307,31538091,10
36498079,37395183,22
31607244,31065696,20
35173766,34189486,17
35894293,30921832,13
33609092,33770373,10
34231469,34065193,12
32313564,30156705,10
35550210,37060342,16
34821183,31934135,20
31610052,31615551,15
32968069,31093387,10
31899156,37590313,13
36602181,35492844,12
33063708,32515599,17
32231322,37776481,12
33524409,32053600,12
38156412,38156637,51
33797255,30810603,87
36560232,35300523,12
35447728,35931968,13
30879606,30810603,137
36290064,30526065,34
31059190,30396174,26
34283655,33797255,44
32865931,32622337,32
34083134,32813476,13
33544891,37513581,17
32177246,33275859,13
34809340,32736826,21
33744655,33938661,12
36697680,36956131,10
37041362,36070463,13
30997458,31173400,10
36064754,30761488,16
32917118,37100719,12
34620785,35199181,10
33603956,32119762,20
38008585,38009914,15
31956294,31989230,12
34374385,30442794,10
35213026,35784723,13
37166748,37207301,13
35997348,31837879,21
38086381,38164579,28
13116716,33424602,11
35671518,37322882,13
33049917,34250902,24
35822030,36011232,24
30791792,33161039,14
30222521,34104441,11
36640284,33656479,18
33942742,34009057,30
30928825,30759491,10
35091785,35198161,17
32639900,32292913,14
33675821,30302023,14
34885625,30922915,11
32318313,30465606,14
35430239,31770928,13
31470799,31467951,12
36220887,36366081,28
36010642,30496540,11
31801716,34569021,17
13118169,37549642,13
34843090,34930040,14
32034529,31597603,10
33719018,33972628,10
35597510,35758482,13
36397874,36386482,11
35136723,36237113,18
37439602,37456706,19
36387565,36384636,14
35247724,32670333,13
30911113,31235037,16
31886097,31003596,19
34617226,32076118,12
35868985,37008365,28
33160215,32028517,43
34815911,36515842,15
34191799,34216221,16
31061164,36563990,10
35279455,30030357,12
33065679,32655874,18
34616028,36457762,29
30406890,35161094,10
34912750,34895358,11
35091785,30718906,19
36683963,36684819,19
30231845,30155034,15
30521082,35549473,27
32270661,36746482,12
30629980,31619745,21
34769407,30385294,11
35937208,36828052,19
35839658,33044062,11
32537054,35381818,17
34766752,31699244,12
35499234,31461098,11
32989268,34079029,12
35119407,37083541,23
36763261,37248848,21
34324335,31093961,13
36743027,38163947,21
35623808,34563274,29
35659752,37837203,16
30880608,30825742,12
32229275,34585399,19
37539857,37539319,11
32837840,35469253,26
31571399,35823123,10
30993404,32943237,13
32340051,30353419,14
30030357,36770768,11
36532236,36534111,11
34732890,35821170,12
32967611,36894158,13
37450229,37508950,10
35669219,33650722,26
31311370,33346184,12
36313223,35650889,12
34218781,31820540,14
36519810,37270896,24
33338147,36013423,15
37254823,35563493,10
30691041,31057031,13
31109993,31183003,12
30852287,33591226,21
30505048,35959119,10
33003196,31259696,48
34114916,30476715,11
35221628,35624859,10
37703858,37710739,23
30427614,34611658,13
31539260,30644996,22
35147907,32363119,11
13090059,31251182,14
37627255,37514531,10
36810951,37055123,14
31369485,30396174,13
36987116,30903086,19
35225215,31996802,25
13096768,34980753,15
37562846,35655845,13
31969026,31221368,14
34303860,32269753,10
32274031,31487499,24
32284385,35033275,19
37316217,37311655,19
32015516,35108625,15
37256441,37420062,11
35536277,32494514,13
33274990,36630209,15
34408165,33105548,16
37713587,37914220,18
30552938,30620754,12
33849115,31888461,14
36583753,36366065,14
35292753,36977324,11
35867154,33809374,18
32929263,30920670,16
36187913,36073973,10
32625500,34814574,10
33747213,33300492,12
34167440,31166201,17
33098548,35086440,10
35278114,35071216,15
34134783,33305504,10
36299168,36298927,17
36072109,35847386,11
34894552,36403703,11
31453986,30620754,18
36878859,36879281,10
36281167,36329405,21
36329405,36281167,11
35689266,30639879,12
34752165,36192154,14
33558991,33247076,13
36694346,35160599,25
31090841,35119008,13
30029721,31591842,28
36024172,34528093,16
31436660,30382072,15
35280755,34350490,16
35812563,34695107,11
31077935,36312431,11
31599638,37109751,13
37356175,37365530,10
37779885,37713587,10
31643623,30003071,17
32233892,32871338,14
30485394,31035207,10
37074490,30716316,13
30771118,37236260,10
38163673,38163904,12
32843745,37159828,18
35137988,30928607,25
32746108,31607205,20
30062668,31179339,15
35510282,30722481,10
31991734,32681600,20
36360083,37728738,11
36045415,33153188,10
35779215,37223370,16
34159431,36183076,19
34784295,32876358,14
33771691,33346111,13
32430673,37171725,10
34523001,35319528,10
34411302,31866512,26
32567861,33078322,11
32199605,36449421,28
32366320,34420154,16
38164642,38164651,25
34109505,33837191,14
38164468,38164642,23
35951520,35613014,17
34489430,37918815,13
32989756,35050924,18
36091722,33594862,37
30650208,34827672,15
31083367,30060111,55
31869467,30273329,17
37395212,32739896,31
33095142,37928303,11
31499127,36947483,17
35850673,33127695,16
30183696,36077420,15
36233295,37526757,22
31589410,31727254,19
30125058,36186957,10
35613232,36224260,13
36173663,31815612,12
30173864,33052695,17
35291246,36324285,14
33301336,36239763,11
31170821,32233892,21
32076118,30491797,16
36851886,37010843,13
32127810,34450505,14
32981367,33685196,20
35387691,37322565,15
34828642,30662535,11
31314235,32975046,13
34502095,35524059,28
33064729,33574459,15
36955204,32218016,10
32244297,35343670,11
36541101,35523440,16
30855298,35857088,10
31792937,36125663,10
33023343,36081877,15
36955204,37925403,12
32838002,36481197,15
37686545,37688489,12
31260093,31388335,11
37790819,37791418,27
33698682,30322804,11
31708864,32433371,10
34740355,35376812,17
31199858,35233098,10
31241033,35707164,13
35927252,32870803,11
37544052,37553764,15
35005236,33426198,12
34652203,35447441,13
31796150,33717148,13
37234279,35008784,10
33134729,31647663,12
34906523,34718094,23
31818923,36472565,11
31628565,35780384,11
32367030,36219106,12
31091483,37626519,21
30624284,30221290,19
35376211,35222170,22
34363365,35130271,12
34121334,36457000,10
37613228,37987033,10
33849767,37414580,23
34154714,30062668,10
32207292,35859316,10
31974118,30848256,20
30993560,35079114,12
31203772,32318430,15
35278001,31532879,10
34733282,37283835,11
34048013,36946532,10
34720943,32584451,11
31551133,31998675,15
31003895,32313068,16
37816785,37798505,12
35124092,35630501,17
37073672,37490340,11
31262008,33845077,18
30135204,30097292,11
37441707,37443096,11
35143460,33684274,12
32813022,35050191,49
38110499,38164579,13
35086679,33595456,12
32274031,37184023,15
33979357,30969201,10
35871637,35929199,12
31445353,36827853,17
33862585,37094445,11
33699472,32329081,19
31185952,32592524,14
35177349,36904327,15
36763261,30484723,13
35743836,30974525,10
31966607,31162548,11
30991999,37653005,12
32008207,36704026,11
31969026,34615712,24
31581215,30180327,10
34281298,31782536,20
30215534,35074690,11
33317388,35138620,10
33661435,35122221,11
32454537,32534348,18
31537896,36161749,10
34721795,35517127,16
38164165,38164508,32
35243870,35931216,17
38005448,37460475,28
30890593,31564085,16
32734468,30484723,17
34634258,35090511,13
38036043,38043834,21
35165026,35269295,12
35583050,33135275,11
30838369,33009534,12
33539080,34815911,12
32200772,31131592,11
31103831,36151761,12
36680201,36771383,14
31955827,34779810,17
31522028,31233160,11
34510766,35072089,11
36579274,34411407,11
30506992,33328262,22
34169667,33229176,17
34539508,30087649,15
34584006,36038098,14
30872298,37478773,11
38163087,38163787,34
34445047,35013346,12
32747182,33418423,11
35474935,36473744,33
36140591,37311811,11
31695801,30192000,14
38162750,38163822,36
32168758,32200772,10
37345494,37371621,20
36312737,36298239,12
30833235,34984502,11
34597761,31351866,16
31393962,31483618,10
34235453,30433643,23
34977357,36214082,12
33197989,30820469,10
37233165,31629466,10
31872817,33393085,10
31417622,30413458,17
34032924,34710855,30
36955867,36955204,24
36136244,36306035,10
35620709,34901964,11
30284040,30434640,16
34376133,37421116,10
35168108,34539508,34
37509819,37486139,11
34444825,31932076,12
38040479,37940151,22
32912337,31537896,13
31493394,30738276,10
35550893,35136886,10
38084965,35649111,21
37129913,37274409,14
31176438,36381256,12
30952735,33620007,11
34313675,35372606,11
36898850,36535103,23
30900667,33050231,25
34336122,35921929,11
34239474,32190400,11
36058745,36235102,17
37270181,36491132,13
35461275,34546328,18
35921594,35416681,26
34543536,31695801,13
30187248,34626710,13
35251173,30889835,15
35272459,30623584,20
35055928,36324285,40
33929563,34106625,13
31175939,30419362,16
34305959,30223762,22
31636011,30623584,10
34295672,30588498,22
34132897,36279412,18
30142115,32727778,11
34635059,34004404,20
30722505,37270902,18
30832988,30753988,12
33129752,30180892,18
34249211,32941834,15
31115904,35056276,16
35585454,35738631,41
36202154,36219106,13
33673165,37006589,12
37106149,37091450,13
33305726,32943300,15
34209980,31858835,17
31262486,36742869,11
36076820,36069703,11
31398800,31727254,13
37205099,30401356,16
34404928,33186301,33
36924757,37106149,15
36013790,36525690,14
32875761,31230238,12
34745503,36021427,21
32862381,31020469,10
37046966,31088584,21
36078888,32906716,16
32748819,34169667,12
35177349,37246945,17
31146141,30753444,11
36407484,35272692,10
30653990,31636011,10
32328289,35636965,13
35278882,36504231,29
31175227,36773614,17
36246464,36237617,12
33063708,30904594,22
34768296,36077656,49
34504636,35428885,12
13103684,32784883,13
32514791,31755081,12
34840243,35994187,12
34344663,35728675,22
33332493,32900655,14
34490894,32046063,16
30545376,31619745,25
30594061,31583290,12
33872357,34543536,19
32358837,35778217,12
31129021,30051426,23
30239272,34517113,10
34083197,36447653,11
32091949,34211680,10
32131364,36205700,10
31232963,35140014,10
30214213,35346712,14
35204956,35611279,10
36023462,35785712,10
33104661,33099735,10
31210781,35563453,15
35324768,32703912,13
30363299,30072793,14
30973953,36163558,12
31601899,34121006,10
30051426,31129021,10
34222873,35768543,10
34493273,34363109,13
35945054,35625562,12
36634418,36012541,12
37673009,37716379,10
34209653,34683443,28
36036271,35836233,11
31335660,31153555,12
35743762,35797117,11
35370823,34400949,24
36465153,37382024,12
33785983,35976199,13
33896394,31627966,15
30244246,36498536,12
