Source,Target
34632019,31053379
34632019,32735597
34632019,30322715
30008041,31053379
30008041,30905304
30008041,33783668
30008041,30322715
31001290,33505589
31001290,33197743
31001290,30255814
31001290,36034600
31001290,35059498
36436633,35413166
33165635,13104142
33165635,31001290
33197743,33505589
33197743,31001290
33197743,36034600
30992504,34679133
30992504,33534112
30992504,30123462
32569808,32379253
31891992,36347237
33717148,30481200
33717148,32749928
33717148,31796150
31171673,30481200
30301579,30481200
30301579,33401718
30301579,30493356
30301579,35722344
32929263,30481200
32929263,13102648
32929263,31852843
32929263,34303932
34815383,30481200
34815383,30385232
34815383,30301579
32749928,30481200
32749928,33717148
13102648,30481200
13102648,32929263
13102648,34303932
31852843,30481200
31852843,32929263
34376772,30878415
34376772,30587488
34376772,36511692
34376772,30812583
34376772,34833349
33123336,33320055
33425766,34356582
33425766,36257240
30255814,33314476
30255814,31001290
30255814,33197743
30255814,33477703
30255814,30028769
36114472,36117396
36114472,30280747
30878128,34596945
32550340,32342813
32550340,32823849
32561654,32342813
35930535,32342813
30692731,32469703
30055168,30385232
30055168,34815383
30055168,34376772
30055168,30692731
13087228,30385232
32469703,30385232
32469703,31177581
32469703,31041641
32627723,31665929
32627723,30233436
32627723,34892995
30233436,31665929
30233436,32984717
30233436,34892995
30233436,31997259
32984717,31665929
34892995,31665929
34892995,30233436
34892995,32984717
34892995,32971565
30003479,31665929
31069625,31665929
35577305,33025504
34415853,34570573
34573554,35784331
34573554,31597597
38171732,38171362
38171903,38171738
38172806,38171738
38171362,38171184
38171362,38171179
38171362,38171032
38171221,38171182
38171294,38171182
38171208,38171182
38171258,38171182
38171258,38170975
38171258,38171208
38171220,38171182
38171554,38171300
38171554,38169706
38172660,38172260
38168872,38168836
38169964,38169487
38169964,38169706
38169964,38169800
38169706,38169487
38169706,38168231
38169706,38169516
38169546,38169998
38169546,38169516
38169546,38168083
38173000,38172868
38173359,38172868
38172391,38172013
38175564,38172575
38172169,38172159
38172316,38172159
38172305,38172159
38172343,38172159
38172500,38172159
38170240,38172159
38172449,38172159
38174043,38172159
38171248,38172159
38171130,38172159
38171130,36683449
32573221,38172159
36488895,33230905
38172293,38172169
38172293,34498687
38173321,38173264
38173581,38173264
38173581,38173060
38173540,38173153
38173547,38173153
31175176,33801344
38174748,38173808
38174748,38174558
38174748,38174240
38174748,38174390
38167459,38173055
38167459,38104881
38167459,38147148
38167459,38122354
38167459,38128544
38167459,38140936
38167459,38178317
38167459,38116097
38167459,38106313
38167459,38111299
38104881,38122354
38104881,38128544
38104881,38178317
38104881,38116097
38104881,38106313
38104881,38111299
38147148,38173055
38147148,38167459
38147148,38104881
38147148,38122354
38147148,38128544
38147148,38140936
38147148,38178317
38147148,38116097
38147148,38106313
38147148,38111299
38122354,38128544
38128544,38122354
38128544,38140936
38128544,38124662
38140936,38104881
38140936,38147148
38140936,38122354
38140936,38128544
38140936,38116097
38140936,38106313
38140936,38111299
38140936,38124662
38178317,38173055
38178317,38167459
38178317,38104881
38178317,38147148
38178317,38122354
38178317,38140936
38178317,38116097
38176478,38176447
38176499,38176447
38176410,38176099
38176410,38065952
38175811,38175561
38175811,38175591
38178269,38176774
38174889,35765044
38177555,38176798
38177555,38177462
38177555,38179056
38177555,38177301
38177555,38177340
38175703,38175637
38176753,38063413
38176753,38175802
38177064,38176809
38177462,38177045
38177026,38181364
38177660,38177111
38178126,38178134
38178126,38178165
38178126,38177555
38178126,38178100
38178126,38178133
38178100,38177588
38178100,38178099
38178100,38178024
38178133,38178134
38178133,38178126
38178133,32957837
38178477,38178134
38178477,38178165
38174919,38178134
38177636,38178134
38177259,38178134
38178336,38178165
38174280,38178165
38178350,38178165
38175335,38178165
38178781,38178165
38178781,38178477
38178781,38178727
38178781,38178773
38178781,38178622
38175954,38178165
38175695,38178165
38175695,38174298
38178979,38178875
38178979,38178781
38178979,38178773
38178979,38178954
38178979,38178972
38179103,38178875
38179103,38179329
38179103,38178979
38179103,38179056
38179103,38178954
38179056,38178875
38179056,38177555
38179056,38178781
38179056,38178979
38179056,38179030
38179130,38178875
38179130,38178979
38179130,38179103
38179130,38179056
38180028,38178875
38180028,38179329
38180028,38179746
38180028,38180017
36071583,32443873
36071583,30715302
36071583,31996636
38179341,38179329
38179289,38179329
38179369,38179329
38179409,38179329
38179334,38179329
38179459,38179329
38179553,38179329
38179553,38179056
38179553,38179130
38179524,38179329
38179746,38179329
38179746,38179553
38179746,38179643
38179746,38179704
38179746,38179718
38179643,38179329
38180017,38179329
38180017,38180028
38180017,38179746
38180017,38179976
38179533,38179329
38179533,38175828
38179533,38186612
38180612,38179329
38180612,38180028
38180612,38180577
38180612,38180035
38180612,38180388
38180577,38179329
38180577,38180028
38180577,38180612
38180577,38180035
38180577,38180388
38183069,38179329
38183069,38180612
38183069,38180577
38183069,38182716
38182013,38179329
38182013,32639775
38183998,38179329
38183998,38182716
38183998,38183932
38182666,38182588
38182666,38182657
38170543,38170319
38170543,38169998
38170543,38170208
38169998,38170319
38169998,38169964
38169998,38169706
38169998,38169800
38169998,38169364
38170052,38169964
38170052,38169998
38170052,38169800
38170052,38169364
38170208,38169998
38170208,38170153
38170208,38170197
38170208,38169743
38169980,38170319
38170093,38170319
36203570,38170319
36203570,36075113
36203570,36025391
38170403,38170319
38170403,38169998
38170403,38170401
36456377,36461326
36456377,34586002
38160957,38155125
38160957,38153254
38160957,38184572
38151370,38155125
38151370,38150237
38156637,38155125
38156637,38156406
38156637,38156629
38156637,38156412
38159520,38159496
38159520,38159177
38159520,37871598
38168018,38167896
38168146,38168062
38168146,36955050
38168146,36654255
38168146,38168143
38168146,36481465
38168146,37439326
38171455,38168062
38171716,38168062
38169365,38168062
36684184,35540454
38185894,38184981
38185894,38183146
38186310,38184981
32691246,30820469
36084203,36031779
38165485,36031779
38166775,36031779
38142565,36031779
38154900,36031779
38164386,36031779
35274197,30946662
35274197,35398887
37506451,36893348
37506451,35656675
37506451,34169667
36368837,33902005
36368837,32748819
36368837,30609316
36368837,34332267
36368837,31385983
33664657,33902005
33298998,33902005
33298998,35922083
34384811,33229176
34384811,34169667
34384811,30428521
31225932,33229176
31225932,30714221
31225932,30114404
36883128,35656675
37270896,35656675
37270896,30828545
37270896,36519810
37270896,37008715
